file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\content\pm\RegisteredServicesCacheTest.java,android.content.pm.RegisteredServicesCacheTest$TestSerializer,innerclass,4,4,0,4,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,4,0,2,0,2,0,0,0,0,19,8,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\com\android\internal\compat\CompatibilityOverridesToRemoveConfig.java,com.android.internal.compat.CompatibilityOverridesToRemoveConfig,class,5,8,3,5,6,1,0,6,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,2,1,2,0,0,0,2,0,0,31,1,2,0,0,0,0,2,5,0,4,1,1,0,0,45,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\view\menu\MenuLayout.java,android.view.menu.MenuLayout,class,5,9,4,5,4,3,2,7,4,0.75,0.0,0.0,4,0,2,0,2,0,4,0,0,0,3,2,0,3,0,0,2,0,0,22,2,0,0,0,0,2,3,3,0,3,0,0,0,0,32,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\telephony\java\android\telephony\CellIdentityNr.java,android.telephony.CellIdentityNr,class,13,17,4,13,31,2,0,35,0,0.7375,0.0,0.0,20,1,17,1,2,0,19,0,0,0,12,6,1,11,0,0,12,0,11,130,19,1,8,0,1,14,17,31,2,16,2,1,0,0,150,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\libs\WindowManager\Shell\src\com\android\wm\shell\taskview\TaskViewTransitions.java,com.android.wm.shell.taskview.TaskViewTransitions,class,21,28,7,21,96,1,0,51,0,0.744,0.0,0.0,25,0,10,4,0,11,21,0,0,0,5,1,0,4,0,1,5,0,1,301,35,7,42,0,0,13,15,44,8,35,5,0,2,0,177,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\mockingservicestests\src\com\android\server\am\ApplicationExitInfoTest.java,com.android.server.am.ApplicationExitInfoTest$ServiceThreadRule,innerclass,5,5,0,5,2,1,0,0,1,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,1,0,1,0,0,10,8,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\apct-tests\perftests\core\src\android\libcore\varhandles\VarHandleGetandbitwiseXorReleaseFieldLittleEndianIntPerfTest.java,android.libcore.varhandles.VarHandleGetandbitwiseXorReleaseFieldLittleEndianIntPerfTest,class,7,7,0,7,3,1,0,6,0,0.625,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,1,1,0,0,3,1,0,1,17,0,1,0,0,0,1,3,7,0,6,1,0,0,0,30,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\telephony\java\android\telephony\CarrierConfigManager.java,android.telephony.CarrierConfigManager$Iwlan,innerclass,4,4,0,4,2,1,0,5,1,0.59821427,-1.0,-1.0,2,1,0,2,0,0,0,0,0,0,56,56,56,0,0,0,56,0,0,105,1,0,0,0,0,39,34,57,36,57,0,0,0,0,219,25,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\hardware\input\VirtualRotaryEncoderConfig.java,android.hardware.input.VirtualRotaryEncoderConfig$Builder,innerclass,4,4,0,4,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SettingsLib\src\com\android\settingslib\volume\MediaSessions.java,com.android.settingslib.volume.MediaSessions$Callbacks,interface,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\PrintSpooler\src\com\android\printspooler\ui\PrintActivity.java,com.android.printspooler.ui.PrintActivity$MyOnItemSelectedListener,innerclass,14,14,0,14,42,1,0,44,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,134,4,0,32,0,1,3,2,25,0,18,4,0,0,0,89,18,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\src\com\android\systemui\statusbar\policy\AospPolicyModule.java,com.android.systemui.statusbar.policy.AospPolicyModule,class,14,14,0,14,1,1,0,1,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,29,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\widget\ListPopupWindow.java,android.widget.ListPopupWindow$ListSelectorHider,innerclass,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\appfunctions\java\com\android\server\appfunctions\AppFunctionDumpHelper.java,com.android.server.appfunctions.AppFunctionDumpHelper,class,16,18,2,16,22,1,0,34,15,1.0,NaN,NaN,6,5,1,5,0,0,1,0,0,0,1,1,0,1,0,0,1,0,9,107,3,6,5,2,0,21,5,18,7,18,4,0,0,0,87,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\libs\WindowManager\Shell\src\com\android\wm\shell\sysui\ShellController.java,com.android.wm.shell.sysui.ShellController$ShellInterfaceImpl,innerclass,9,9,0,9,14,1,0,13,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,3,0,5,3,2,0,1,2,0,0,8,55,2,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\usb\java\com\android\server\usb\UsbDeviceManager.java,com.android.server.usb.UsbDeviceManager$UsbHandler$AdbTransport,innerclass,2,2,0,2,3,2,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,12,0,0,1,0,0,0,0,2,0,2,1,0,0,0,12,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\com\android\internal\widget\remotecompose\core\operations\layout\modifiers\ComponentModifiers.java,com.android.internal.widget.remotecompose.core.operations.layout.modifiers.ComponentModifiers,class,19,27,8,19,64,3,0,31,0,0.04761905,0.0,0.0,21,0,21,0,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,181,11,16,0,0,10,4,5,19,4,14,3,0,0,0,75,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\VoiceInteraction\src\com\android\test\voiceinteraction\MainInteractionSessionService.java,com.android.test.voiceinteraction.MainInteractionSessionService,class,4,4,0,4,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\Camera2Tests\SmartCamera\SimpleCamera\tests\src\androidx\media\filterfw\FrameSourceFilter.java,androidx.media.filterfw.FrameSourceFilter,class,7,9,2,7,7,2,0,11,8,0.6,0.0,0.0,5,0,2,1,1,1,4,0,0,2,1,0,0,1,0,0,1,0,1,28,3,0,1,0,0,2,0,2,0,2,1,0,0,0,72,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\multivalentTests\src\com\android\keyguard\KeyguardClockSwitchTest.java,com.android.keyguard.KeyguardClockSwitchTest,class,17,17,0,17,13,2,0,29,0,0.59615386,0.0,0.0,13,0,13,0,0,0,13,0,0,0,8,0,0,3,0,5,0,0,0,143,0,0,0,0,0,0,22,12,0,15,0,1,0,0,76,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\inputmethod\SecureSettingsWrapper.java,com.android.server.inputmethod.SecureSettingsWrapper,class,13,21,8,13,35,2,0,17,91,0.78703696,0.0,0.0,18,17,0,5,0,13,14,0,0,0,6,6,0,6,0,0,3,0,16,217,16,0,4,0,0,0,5,21,0,13,2,1,4,0,138,16,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\media\mca\filterfw\java\android\filterfw\io\GraphIOException.java,android.filterfw.io.GraphIOException,class,0,4,4,0,2,3,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SettingsLib\src\com\android\settingslib\bluetooth\LocalBluetoothProfile.java,com.android.settingslib.bluetooth.LocalBluetoothProfile,interface,2,34,32,2,12,1,0,0,66,0.0,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\usage\EventStats.java,android.app.usage.EventStats,class,5,8,3,5,13,1,0,4,13,0.6753246,0.0,0.0,11,0,11,0,0,0,11,0,0,0,7,1,7,0,0,0,1,0,3,75,7,0,1,0,0,2,1,12,1,7,1,1,0,0,81,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\apct-tests\perftests\core\src\android\libcore\regression\StringEqualsPerfTest.java,android.libcore.regression.StringEqualsPerfTest,class,9,9,0,9,25,1,0,7,0,0.8333333,0.0,0.0,9,0,9,0,0,0,9,0,0,0,12,0,1,11,0,0,11,0,0,85,0,16,0,0,0,112,32,28,24,28,2,0,0,0,311,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\accessibilityservice\AccessibilityInputMethodSessionWrapper.java,android.accessibilityservice.AccessibilityInputMethodSessionWrapper,class,10,13,3,10,17,2,0,15,0,0.45,0.0,0.0,10,0,4,4,0,2,6,0,0,0,2,0,0,2,0,0,2,0,0,64,1,0,3,0,0,0,0,5,0,5,1,0,0,2,29,16,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\content\pm\dex\PackageOptimizationInfo.java,android.content.pm.dex.PackageOptimizationInfo,class,1,3,2,1,4,1,0,0,2,0.5,0.0,0.0,4,1,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,17,3,0,0,0,0,0,2,2,0,2,0,0,0,0,29,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\WallpaperCropper\src\com\android\gallery3d\exif\ExifInterface.java,com.android.gallery3d.exif.ExifInterface$ExposureProgram,interface,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,9,0,0,11,0,0,0,0,0,0,9,9,0,9,0,0,0,0,24,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\ravenwood\tests\coretest\test\com\android\ravenwoodtest\coretest\RavenwoodReflectorTest.java,com.android.ravenwoodtest.coretest.RavenwoodReflectorTest$Target,innerclass,0,0,0,0,3,1,0,0,1,0.33333334,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,0,1,1,2,1,0,0,0,0,9,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\companion\java\com\android\server\companion\virtual\VirtualDeviceImpl.java,com.android.server.companion.virtual.VirtualDeviceImpl$PendingTrampolineCallback,interface,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\os\vibrator\VibratorEnvelopeEffectInfo.java,android.os.vibrator.VibratorEnvelopeEffectInfo$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\fuzzers\ParcelFuzzer\ReadUtils.java,parcelfuzzer.ReadUtils,class,18,18,0,18,26,2,0,47,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,13,398,13,0,0,0,0,0,16,74,0,183,2,0,3,61,32,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\apct-tests\perftests\core\src\android\libcore\varhandles\VarHandleWeakcompareandsetPlainStaticFieldLittleEndianStringPerfTest.java,android.libcore.varhandles.VarHandleWeakcompareandsetPlainStaticFieldLittleEndianStringPerfTest,class,7,7,0,7,3,1,0,7,0,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,2,1,0,0,3,1,0,1,17,0,1,0,0,0,3,0,7,0,6,1,0,0,0,31,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\printservice\recommendation\RecommendationService.java,android.printservice.recommendation.RecommendationService,class,13,14,1,13,5,3,0,3,8,0.9,0.0,0.0,5,0,4,0,1,0,5,2,2,0,4,2,1,3,0,0,2,0,0,58,1,0,0,0,0,2,0,3,0,4,0,1,1,0,75,1025,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\backup\java\com\android\server\backup\OperationStorage.java,com.android.server.backup.OperationStorage,interface,4,17,13,4,8,1,0,0,28,1.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,6,0,0,0,0,6,0,0,0,18,0,0,0,0,0,0,6,6,0,6,0,0,0,0,148,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\apex\jobscheduler\service\java\com\android\server\AppStateTrackerImpl.java,com.android.server.AppStateTrackerImpl$FeatureFlagsObserver,innerclass,5,5,0,5,8,2,0,9,6,0.0,0.0,0.0,4,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,2,0,0,2,2,2,2,1,3,0,0,0,41,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\vibrator\VibrationSegmentsValidator.java,com.android.server.vibrator.VibrationSegmentsValidator,interface,2,5,3,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\telephony\java\android\telephony\data\QosBearerSession.java,android.telephony.data.QosBearerSession,class,8,11,3,8,16,1,0,14,0,0.45,0.0,0.0,10,0,9,1,0,0,9,0,0,0,4,1,1,0,0,3,4,0,2,62,9,0,5,0,1,5,1,8,2,5,1,1,0,0,42,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\view\textservice\SuggestionsInfo.java,android.view.textservice.SuggestionsInfo$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\hardware\camera2\CameraOfflineSession.java,android.hardware.camera2.CameraOfflineSession$CameraOfflineSessionCallback,innerclass,4,4,0,4,5,1,0,0,10,0.8,0.0,0.0,5,0,5,0,0,0,5,5,0,0,1,1,1,0,0,0,1,0,0,9,0,0,0,0,0,1,1,1,0,1,0,0,0,0,127,1033,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\com\android\internal\util\FunctionalUtils.java,com.android.internal.util.FunctionalUtils,class,12,13,1,12,13,1,0,6,36,0.0,0.0,0.0,9,8,8,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,133,11,0,3,1,0,3,9,4,6,4,2,0,11,1,61,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\uiservicestests\src\com\android\server\notification\ScheduleConditionProviderTest.java,com.android.server.notification.ScheduleConditionProviderTest$TestClock,innerclass,1,1,0,1,3,2,0,0,1,0.33333334,NaN,NaN,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,1,2,0,1,0,0,0,0,10,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\widget\listview\ListWithEmptyView.java,android.widget.listview.ListWithEmptyView,class,7,8,1,7,7,3,0,14,0,0.55,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,2,2,3,0,0,2,0,0,49,5,0,0,0,0,1,9,6,3,6,2,0,1,0,46,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\window\BackMotionEvent.java,android.window.BackMotionEvent,class,9,19,10,9,12,1,0,10,0,0.625,0.0,0.0,12,0,11,1,0,0,11,0,0,0,8,1,1,7,0,0,8,0,0,72,9,0,0,0,0,9,3,15,2,8,0,1,0,0,103,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\org\apache\http\conn\ssl\SSLSocketFactory.java,org.apache.http.conn.ssl.SSLSocketFactory$NoPreloadHolder,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,27,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SettingsLib\tests\robotests\src\com\android\settingslib\utils\ThreadUtilsTest.java,com.android.settingslib.utils.ThreadUtilsTest$TestRunnable,innerclass,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,8,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\ambientcontext\AmbientContextManagerService.java,com.android.server.ambientcontext.AmbientContextManagerService$AmbientContextManagerInternal$Anonymous1,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\voiceinteraction\java\com\android\server\soundtrigger_middleware\ICaptureStateNotifier.java,com.android.server.soundtrigger_middleware.ICaptureStateNotifier,interface,2,8,6,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\libs\WindowManager\Shell\src\com\android\wm\shell\pip\PinnedStackListenerForwarder.java,com.android.wm.shell.pip.PinnedStackListenerForwarder$PinnedTaskListener,innerclass,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\credentials\java\com\android\server\credentials\RequestSession.java,com.android.server.credentials.RequestSession$RequestSessionStatus,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\ContextImpl.java,android.app.ContextImpl$DeviceIdChangeListenerDelegate,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,11,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\src\com\android\systemui\accessibility\floatingmenu\MenuInfoRepository.java,com.android.systemui.accessibility.floatingmenu.MenuInfoRepository$OnSettingsContentsChanged,interface,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\view\textclassifier\TextLinks.java,android.view.textclassifier.TextLinks$Request,innerclass,12,12,0,12,16,1,0,11,42,0.78846157,0.0,0.0,13,1,11,2,0,0,11,0,0,0,8,1,1,7,0,0,7,0,1,110,10,0,3,0,0,0,1,16,0,16,0,1,1,0,105,25,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\voiceinteraction\java\com\android\server\soundtrigger\SoundTriggerService.java,com.android.server.soundtrigger.SoundTriggerService$SoundTriggerSessionStub,innerclass,35,35,0,35,61,3,0,48,0,0.71980673,0.0,0.0,23,0,16,6,0,1,17,0,0,0,9,0,0,9,0,0,9,0,3,666,35,0,29,17,3,24,4,52,2,48,4,0,1,2,315,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\Codegen\src\com\android\codegentest\StaleDataclassDetectorFalsePositivesTest.java,com.android.codegentest.StaleDataclassDetectorFalsePositivesTest,class,7,8,1,7,7,1,0,0,8,0.6,0.0,0.0,5,0,3,2,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,26,3,0,0,0,0,3,1,2,0,1,0,0,2,0,75,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\bugreports\src\com\android\os\bugreports\tests\BugreportManagerTest.java,com.android.os.bugreports.tests.BugreportManagerTest$BugreportBroadcastReceiver,innerclass,4,4,0,4,6,2,0,3,2,0.5,0.0,0.0,5,0,3,1,0,1,4,0,0,0,2,0,0,0,0,2,1,0,0,22,1,0,0,0,0,2,1,3,1,2,1,0,0,0,38,2,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\input\NativeInputManagerService.java,com.android.server.input.NativeInputManagerService$NativeImpl,innerclass,20,20,0,20,95,1,0,1,4465,0.9894737,0.0,0.0,95,0,93,1,0,1,94,0,0,0,1,0,0,1,0,0,1,0,0,100,0,0,0,0,0,2,0,1,0,1,0,0,0,0,221,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\telecomm\java\android\telecom\CallbackRecord.java,android.telecom.CallbackRecord,class,2,4,2,2,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,26,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\widget\ListScenario.java,android.widget.ListScenario$Anonymous4,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\widget\ListScenario.java,android.widget.ListScenario$Anonymous3,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\widget\ListScenario.java,android.widget.ListScenario$Anonymous2,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
